Borough,LEGGI_Year,Sector,Fuel,Data_Year,KtCO2e
Havering,2010,Domestic,Oil,2010,2.297026065
Hillingdon,2010,Domestic,Oil,2010,2.649172114
Hounslow,2010,Domestic,Oil,2010,2.041800946
Islington,2010,Domestic,Oil,2010,1.001516287
Kensington and Chelsea,2010,Domestic,Oil,2010,3.285619561
Kingston,2010,Domestic,Oil,2010,0.978901403
Lambeth,2010,Domestic,Oil,2010,1.880266061
Lewisham,2010,Domestic,Oil,2010,1.13720559
Merton,2010,Domestic,Oil,2010,1.263202801
Newham,2010,Domestic,Oil,2010,0.507219539
Redbridge,2010,Domestic,Oil,2010,1.382738616
Richmond,2010,Domestic,Oil,2010,1.986879086
Southwark,2010,Domestic,Oil,2010,2.012724667
Sutton,2010,Domestic,Oil,2010,1.463506058
Tower Hamlets,2010,Domestic,Oil,2010,1.524889314
Waltham Forest,2010,Domestic,Oil,2010,0.839981402
Wandsworth,2010,Domestic,Oil,2010,1.712269781
Westminster,2010,Domestic,Oil,2010,4.758817712
Unapportioned,2010,Domestic,Oil,2010,-
London,2010,Domestic,Oil,2010,59.17022838
Barking and Dagenham,2010,Domestic,Total,N/A,320.0042751
Barnet,2010,Domestic,Total,N/A,831.0935707
Bexley,2010,Domestic,Total,N/A,494.7371137
Brent,2010,Domestic,Total,N/A,582.5398986
Bromley,2010,Domestic,Total,N/A,768.7824795
Camden,2010,Domestic,Total,N/A,414.2795353
City of London,2010,Domestic,Total,N/A,21.21524163
Croydon,2010,Domestic,Total,N/A,780.3945289
Ealing,2010,Domestic,Total,N/A,646.7496054
Enfield,2010,Domestic,Total,N/A,631.0212493
Greenwich,2010,Domestic,Total,N/A,465.1906976
Hackney,2010,Domestic,Total,N/A,410.4616149
Hammersmith and Fulham,2010,Domestic,Total,N/A,360.0486505
Haringey,2010,Domestic,Total,N/A,497.3964552
Harrow,2010,Domestic,Total,N/A,510.2272181
Havering,2010,Domestic,Total,N/A,539.9794075
Hillingdon,2010,Domestic,Total,N/A,557.3572516
Hounslow,2010,Domestic,Total,N/A,473.303933
Islington,2010,Domestic,Total,N/A,383.9965814
Kensington and Chelsea,2010,Domestic,Total,N/A,408.8886481
Kingston,2010,Domestic,Total,N/A,349.1116796
Lambeth,2010,Domestic,Total,N/A,559.5256256
Lewisham,2010,Domestic,Total,N/A,528.8714593
Merton,2010,Domestic,Total,N/A,412.7037041
Newham,2010,Domestic,Total,N/A,451.9571796
Redbridge,2010,Domestic,Total,N/A,548.8743703
Richmond,2010,Domestic,Total,N/A,459.0437925
Southwark,2010,Domestic,Total,N/A,483.6092461
Sutton,2010,Domestic,Total,N/A,417.172194
Tower Hamlets,2010,Domestic,Total,N/A,375.7455239
Waltham Forest,2010,Domestic,Total,N/A,466.1269611
Wandsworth,2010,Domestic,Total,N/A,614.5617332
Westminster,2010,Domestic,Total,N/A,496.9324557
Unapportioned,2010,Domestic,Total,N/A,-
London,2010,Domestic,Total,N/A,16261.90388
Barking and Dagenham,2010,Industrial and Commercial,Electricity w/o rail,2010,222.1775638
Barnet,2010,Industrial and Commercial,Electricity w/o rail,2010,253.3829438
Bexley,2010,Industrial and Commercial,Electricity w/o rail,2010,194.0296359
Brent,2010,Industrial and Commercial,Electricity w/o rail,2010,266.0162088
Bromley,2010,Industrial and Commercial,Electricity w/o rail,2010,191.767109
Camden,2010,Industrial and Commercial,Electricity w/o rail,2010,704.2380585
City of London,2010,Industrial and Commercial,Electricity w/o rail,2010,1374.345398
Croydon,2010,Industrial and Commercial,Electricity w/o rail,2010,315.5878641
Ealing,2010,Industrial and Commercial,Electricity w/o rail,2010,419.4469514
Enfield,2010,Industrial and Commercial,Electricity w/o rail,2010,258.901975
Greenwich,2010,Industrial and Commercial,Electricity w/o rail,2010,199.7315834
Hackney,2010,Industrial and Commercial,Electricity w/o rail,2010,222.5289406
Hammersmith and Fulham,2010,Industrial and Commercial,Electricity w/o rail,2010,369.3441915
Haringey,2010,Industrial and Commercial,Electricity w/o rail,2010,182.4054044
Harrow,2010,Industrial and Commercial,Electricity w/o rail,2010,106.5825192
Havering,2010,Industrial and Commercial,Electricity w/o rail,2010,217.6887736
Hillingdon,2010,Industrial and Commercial,Electricity w/o rail,2010,574.9279869
Hounslow,2010,Industrial and Commercial,Electricity w/o rail,2010,504.5393106
Islington,2010,Industrial and Commercial,Electricity w/o rail,2010,484.5961471
Kensington and Chelsea,2010,Industrial and Commercial,Electricity w/o rail,2010,634.7404121
Kingston,2010,Industrial and Commercial,Electricity w/o rail,2010,150.2527646
Lambeth,2010,Industrial and Commercial,Electricity w/o rail,2010,303.5004623
Lewisham,2010,Industrial and Commercial,Electricity w/o rail,2010,144.7943764
Merton,2010,Industrial and Commercial,Electricity w/o rail,2010,222.3523621
Newham,2010,Industrial and Commercial,Electricity w/o rail,2010,453.1769865
Redbridge,2010,Industrial and Commercial,Electricity w/o rail,2010,127.5621002
Richmond,2010,Industrial and Commercial,Electricity w/o rail,2010,174.7637519
Southwark,2010,Industrial and Commercial,Electricity w/o rail,2010,593.8742586
Sutton,2010,Industrial and Commercial,Electricity w/o rail,2010,195.9401188
Tower Hamlets,2010,Industrial and Commercial,Electricity w/o rail,2010,1402.830505
Waltham Forest,2010,Industrial and Commercial,Electricity w/o rail,2010,186.8214897
Wandsworth,2010,Industrial and Commercial,Electricity w/o rail,2010,175.8015114
Westminster,2010,Industrial and Commercial,Electricity w/o rail,2010,1798.474398
Unapportioned,2010,Industrial and Commercial,Electricity w/o rail,2010,-
London,2010,Industrial and Commercial,Electricity w/o rail,2010,13627.12406
Barking and Dagenham,2010,Industrial and Commercial,Gas,2010,44.9767287
Barnet,2010,Industrial and Commercial,Gas,2010,119.8080646
Bexley,2010,Industrial and Commercial,Gas,2010,150.131376
Brent,2010,Industrial and Commercial,Gas,2010,105.2131771
Bromley,2010,Industrial and Commercial,Gas,2010,84.21665767
Camden,2010,Industrial and Commercial,Gas,2010,291.7871459
City of London,2010,Industrial and Commercial,Gas,2010,175.7737722
Croydon,2010,Industrial and Commercial,Gas,2010,100.2911986
Ealing,2010,Industrial and Commercial,Gas,2010,151.9313896
Enfield,2010,Industrial and Commercial,Gas,2010,115.0410266
Greenwich,2010,Industrial and Commercial,Gas,2010,220.5790748
Hackney,2010,Industrial and Commercial,Gas,2010,55.74078461
Hammersmith and Fulham,2010,Industrial and Commercial,Gas,2010,129.6915127
Haringey,2010,Industrial and Commercial,Gas,2010,68.24421674
Harrow,2010,Industrial and Commercial,Gas,2010,110.9126236
Havering,2010,Industrial and Commercial,Gas,2010,47.20752184
Hillingdon,2010,Industrial and Commercial,Gas,2010,275.0117567
Hounslow,2010,Industrial and Commercial,Gas,2010,137.0261022
Islington,2010,Industrial and Commercial,Gas,2010,125.1761378
Kensington and Chelsea,2010,Industrial and Commercial,Gas,2010,193.1207826
Kingston,2010,Industrial and Commercial,Gas,2010,56.70250777
Lambeth,2010,Industrial and Commercial,Gas,2010,161.7111717
Lewisham,2010,Industrial and Commercial,Gas,2010,55.4283858
Merton,2010,Industrial and Commercial,Gas,2010,71.32636561
Newham,2010,Industrial and Commercial,Gas,2010,267.7450911
Redbridge,2010,Industrial and Commercial,Gas,2010,53.45688067
Richmond,2010,Industrial and Commercial,Gas,2010,75.72439512
Southwark,2010,Industrial and Commercial,Gas,2010,204.4101171
Sutton,2010,Industrial and Commercial,Gas,2010,52.66953764
Tower Hamlets,2010,Industrial and Commercial,Gas,2010,142.9658447
Waltham Forest,2010,Industrial and Commercial,Gas,2010,67.63251296
Wandsworth,2010,Industrial and Commercial,Gas,2010,138.8290405
Westminster,2010,Industrial and Commercial,Gas,2010,572.2293079
Unapportioned,2010,Industrial and Commercial,Gas,2010,67.88765717
London,2010,Industrial and Commercial,Gas,2010,4690.599866
Barking and Dagenham,2010,Industrial and Commercial,Coal,2010,3.203446517
Barnet,2010,Industrial and Commercial,Coal,2010,0.78223694
Bexley,2010,Industrial and Commercial,Coal,2010,1.036209973
Brent,2010,Industrial and Commercial,Coal,2010,0
Bromley,2010,Industrial and Commercial,Coal,2010,0.15238382
Camden,2010,Industrial and Commercial,Coal,2010,0.006772614
City of London,2010,Industrial and Commercial,Coal,2010,0.020317843
Croydon,2010,Industrial and Commercial,Coal,2010,0.348789631
Ealing,2010,Industrial and Commercial,Coal,2010,0.409743159
Enfield,2010,Industrial and Commercial,Coal,2010,0.098202906
Greenwich,2010,Industrial and Commercial,Coal,2010,1.029437358
Hackney,2010,Industrial and Commercial,Coal,2010,0.138838591
Hammersmith and Fulham,2010,Industrial and Commercial,Coal,2010,0
Haringey,2010,Industrial and Commercial,Coal,2010,0.040635685
Harrow,2010,Industrial and Commercial,Coal,2010,0.155770127
Havering,2010,Industrial and Commercial,Coal,2010,1.689767243
Hillingdon,2010,Industrial and Commercial,Coal,2010,3.901025779
Hounslow,2010,Industrial and Commercial,Coal,2010,0
Islington,2010,Industrial and Commercial,Coal,2010,0.098202906
Kensington and Chelsea,2010,Industrial and Commercial,Coal,2010,0.060953528
Kingston,2010,Industrial and Commercial,Coal,2010,0.040635685
Lambeth,2010,Industrial and Commercial,Coal,2010,0
Lewisham,2010,Industrial and Commercial,Coal,2010,0
Merton,2010,Industrial and Commercial,Coal,2010,0.037249378
Newham,2010,Industrial and Commercial,Coal,2010,3.894253165
Redbridge,2010,Industrial and Commercial,Coal,2010,2.468617876
Richmond,2010,Industrial and Commercial,Coal,2010,0
Southwark,2010,Industrial and Commercial,Coal,2010,0.077885063
Sutton,2010,Industrial and Commercial,Coal,2010,0
Tower Hamlets,2010,Industrial and Commercial,Coal,2010,0.176087969
Waltham Forest,2010,Industrial and Commercial,Coal,2010,0.274290875
Wandsworth,2010,Industrial and Commercial,Coal,2010,0
Westminster,2010,Industrial and Commercial,Coal,2010,0.044021992
Unapportioned,2010,Industrial and Commercial,Coal,2010,-
London,2010,Industrial and Commercial,Coal,2010,20.18577662
Barking and Dagenham,2010,Industrial and Commercial,Oil,2010,46.40485416
Barnet,2010,Industrial and Commercial,Oil,2010,10.97256098
Bexley,2010,Industrial and Commercial,Oil,2010,33.5603749
Brent,2010,Industrial and Commercial,Oil,2010,27.89470224
Bromley,2010,Industrial and Commercial,Oil,2010,23.13690994
Camden,2010,Industrial and Commercial,Oil,2010,12.35466065
City of London,2010,Industrial and Commercial,Oil,2010,3.581603642
Croydon,2010,Industrial and Commercial,Oil,2010,12.80392104
Ealing,2010,Industrial and Commercial,Oil,2010,35.86907411
Enfield,2010,Industrial and Commercial,Oil,2010,28.97105525
Greenwich,2010,Industrial and Commercial,Oil,2010,11.08799595
Hackney,2010,Industrial and Commercial,Oil,2010,6.473717385
Hammersmith and Fulham,2010,Industrial and Commercial,Oil,2010,13.32493829
Haringey,2010,Industrial and Commercial,Oil,2010,9.434468131
Harrow,2010,Industrial and Commercial,Oil,2010,8.461070626
Havering,2010,Industrial and Commercial,Oil,2010,18.11704909
Hillingdon,2010,Industrial and Commercial,Oil,2010,110.3776614
Hounslow,2010,Industrial and Commercial,Oil,2010,22.14167339
Islington,2010,Industrial and Commercial,Oil,2010,8.819854963
Kensington and Chelsea,2010,Industrial and Commercial,Oil,2010,2.792278101
Kingston,2010,Industrial and Commercial,Oil,2010,5.063538947
Lambeth,2010,Industrial and Commercial,Oil,2010,4.30229218
Lewisham,2010,Industrial and Commercial,Oil,2010,6.242847464
Merton,2010,Industrial and Commercial,Oil,2010,11.25022886
Newham,2010,Industrial and Commercial,Oil,2010,31.24543596
Redbridge,2010,Industrial and Commercial,Oil,2010,7.493912848
Richmond,2010,Industrial and Commercial,Oil,2010,8.367474712
Southwark,2010,Industrial and Commercial,Oil,2010,6.720186625
Sutton,2010,Industrial and Commercial,Oil,2010,13.82099663
Tower Hamlets,2010,Industrial and Commercial,Oil,2010,9.016406382
Waltham Forest,2010,Industrial and Commercial,Oil,2010,14.51984613
Wandsworth,2010,Industrial and Commercial,Oil,2010,7.497032711
Westminster,2010,Industrial and Commercial,Oil,2010,17.61787088
Unapportioned,2010,Industrial and Commercial,Oil,2010,-
London,2010,Industrial and Commercial,Oil,2010,589.7384945
Barking and Dagenham,2010,Industrial and Commercial,Waste and Renewables,2010,0
Barnet,2010,Industrial and Commercial,Waste and Renewables,2010,0
Bexley,2010,Industrial and Commercial,Waste and Renewables,2010,3.524875971
Brent,2010,Industrial and Commercial,Waste and Renewables,2010,0
Bromley,2010,Industrial and Commercial,Waste and Renewables,2010,0.059688975
Camden,2010,Industrial and Commercial,Waste and Renewables,2010,0
City of London,2010,Industrial and Commercial,Waste and Renewables,2010,0
Croydon,2010,Industrial and Commercial,Waste and Renewables,2010,0.022585018
Ealing,2010,Industrial and Commercial,Waste and Renewables,2010,0
Enfield,2010,Industrial and Commercial,Waste and Renewables,2010,6.480286854
Greenwich,2010,Industrial and Commercial,Waste and Renewables,2010,0
Hackney,2010,Industrial and Commercial,Waste and Renewables,2010,0
Hammersmith and Fulham,2010,Industrial and Commercial,Waste and Renewables,2010,0
Haringey,2010,Industrial and Commercial,Waste and Renewables,2010,0
Harrow,2010,Industrial and Commercial,Waste and Renewables,2010,0
Havering,2010,Industrial and Commercial,Waste and Renewables,2010,0.003226431
Hillingdon,2010,Industrial and Commercial,Waste and Renewables,2010,9.814803391
Hounslow,2010,Industrial and Commercial,Waste and Renewables,2010,0
Islington,2010,Industrial and Commercial,Waste and Renewables,2010,0
Kensington and Chelsea,2010,Industrial and Commercial,Waste and Renewables,2010,0
Kingston,2010,Industrial and Commercial,Waste and Renewables,2010,0
Lambeth,2010,Industrial and Commercial,Waste and Renewables,2010,0
Lewisham,2010,Industrial and Commercial,Waste and Renewables,2010,0
Merton,2010,Industrial and Commercial,Waste and Renewables,2010,0
Newham,2010,Industrial and Commercial,Waste and Renewables,2010,2.795702544
Redbridge,2010,Industrial and Commercial,Waste and Renewables,2010,0
Richmond,2010,Industrial and Commercial,Waste and Renewables,2010,0
Southwark,2010,Industrial and Commercial,Waste and Renewables,2010,0
Sutton,2010,Industrial and Commercial,Waste and Renewables,2010,0
Tower Hamlets,2010,Industrial and Commercial,Waste and Renewables,2010,0
Waltham Forest,2010,Industrial and Commercial,Waste and Renewables,2010,0
Wandsworth,2010,Industrial and Commercial,Waste and Renewables,2010,0
Westminster,2010,Industrial and Commercial,Waste and Renewables,2010,0
Unapportioned,2010,Industrial and Commercial,Waste and Renewables,2010,-
London,2010,Industrial and Commercial,Waste and Renewables,2010,22.70116918
Barking and Dagenham,2010,Industrial and Commercial,Total,N/A,316.7625932
Barnet,2010,Industrial and Commercial,Total,N/A,384.9458063
Bexley,2010,Industrial and Commercial,Total,N/A,382.2824728
Brent,2010,Industrial and Commercial,Total,N/A,399.1240882
Bromley,2010,Industrial and Commercial,Total,N/A,299.3327494
Camden,2010,Industrial and Commercial,Total,N/A,1008.386638
City of London,2010,Industrial and Commercial,Total,N/A,1553.721091
Croydon,2010,Industrial and Commercial,Total,N/A,429.0543583
Ealing,2010,Industrial and Commercial,Total,N/A,607.6571582
Enfield,2010,Industrial and Commercial,Total,N/A,409.4925466
Greenwich,2010,Industrial and Commercial,Total,N/A,432.4280916
Hackney,2010,Industrial and Commercial,Total,N/A,284.8822812
Hammersmith and Fulham,2010,Industrial and Commercial,Total,N/A,512.3606425
Haringey,2010,Industrial and Commercial,Total,N/A,260.124725
Harrow,2010,Industrial and Commercial,Total,N/A,226.1119836
Havering,2010,Industrial and Commercial,Total,N/A,284.7063382
Hillingdon,2010,Industrial and Commercial,Total,N/A,974.0332342
Hounslow,2010,Industrial and Commercial,Total,N/A,663.7070862
Islington,2010,Industrial and Commercial,Total,N/A,618.6903427
Kensington and Chelsea,2010,Industrial and Commercial,Total,N/A,830.7144263
Kingston,2010,Industrial and Commercial,Total,N/A,212.059447
Lambeth,2010,Industrial and Commercial,Total,N/A,469.5139261
Lewisham,2010,Industrial and Commercial,Total,N/A,206.4656096
Merton,2010,Industrial and Commercial,Total,N/A,304.966206
Newham,2010,Industrial and Commercial,Total,N/A,758.8574693
Redbridge,2010,Industrial and Commercial,Total,N/A,190.9815116
Richmond,2010,Industrial and Commercial,Total,N/A,258.8556217
Southwark,2010,Industrial and Commercial,Total,N/A,805.0824474
Sutton,2010,Industrial and Commercial,Total,N/A,262.4306531
Tower Hamlets,2010,Industrial and Commercial,Total,N/A,1554.988844
Waltham Forest,2010,Industrial and Commercial,Total,N/A,269.2481397
Wandsworth,2010,Industrial and Commercial,Total,N/A,322.1275845
Westminster,2010,Industrial and Commercial,Total,N/A,2388.365599
Unapportioned,2010,Industrial and Commercial,Total,N/A,67.88765717
London,2010,Industrial and Commercial,Total,N/A,18950.34937
Barking and Dagenham,2010,Transport,Aviation,2010,0
Barnet,2010,Transport,Aviation,2010,0.22499158
Bexley,2010,Transport,Aviation,2010,7.579761456
Brent,2010,Transport,Aviation,2010,0.322564002
Bromley,2010,Transport,Aviation,2010,1.41119564
Camden,2010,Transport,Aviation,2010,0
City of London,2010,Transport,Aviation,2010,1.174656676
Croydon,2010,Transport,Aviation,2010,0.283064115
Ealing,2010,Transport,Aviation,2010,0.16597503
Enfield,2010,Transport,Aviation,2010,0.300234181
Greenwich,2010,Transport,Aviation,2010,6.078590646
Hackney,2010,Transport,Aviation,2010,0.107406571
Hammersmith and Fulham,2010,Transport,Aviation,2010,13.7971708
Haringey,2010,Transport,Aviation,2010,0
Harrow,2010,Transport,Aviation,2010,0.239383946
Havering,2010,Transport,Aviation,2010,2.695768551
Hillingdon,2010,Transport,Aviation,2010,650.8242279
