name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
London,2015/4/28,13.8,4.3,9,13.8,4.3,9,-0.1,56.2,0,0,0,,,,48.2,0.2,260.7,1016.5,36.7,42.9,269.8,23.4,7,,2015-04-28T05:38:53,2015-04-28T20:18:19,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/4/29,13.1,7.3,9.5,13.1,7.3,9.5,4.2,70.5,3.994,100,4.17,rain,,,53.6,0.2,225,1013.5,58.8,35.2,132.2,11.4,5,,2015-04-29T05:36:57,2015-04-29T20:19:57,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/4/30,15.1,5.1,10.3,15.1,5.1,10.3,2.1,58.9,0,0,0,,,,,0.2,263,1011.5,36.9,42.1,265.5,23,7,,2015-04-30T05:35:02,2015-04-30T20:21:36,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/1,13.8,6.3,9.4,13.8,6.3,9.4,2,60.9,0,0,0,,,,38.9,0.2,73.1,1010.6,76.1,34.6,175.6,15,6,,2015-05-01T05:33:09,2015-05-01T20:23:14,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/2,14.5,6.5,10.2,14.5,6.5,10.2,4.5,68.2,0,0,0,,,,61.2,0.1,92.8,1009.5,83.3,27.2,135.5,11.8,4,,2015-05-02T05:31:16,2015-05-02T20:24:53,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"376,909,999,903,680,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/3,20.3,10,14.3,20.3,10,14.3,10.9,81.6,1.418,100,12.5,rain,,,63.3,37.5,231,998.3,80.8,15,148,12.8,5,,2015-05-03T05:29:25,2015-05-03T20:26:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,EGWU,EGLL,03768399999,03672099999,03781099999,03768099999,03684099999,03772099999,03680099999,03660099999,EGLC,03770099999"
London,2015/5/4,19.5,11.6,14.7,19.5,11.6,14.7,8.2,66.9,0.002,100,8.33,rain,,,46.4,0.2,204,1002.1,66.8,26.3,252.9,21.8,8,,2015-05-04T05:27:36,2015-05-04T20:28:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/5,16.3,12.1,14.3,16.3,12.1,14.3,8.9,72.1,7.006,100,8.33,rain,,,75,0.3,221,994.8,76.2,21.8,281.1,24.3,8,,2015-05-05T05:25:48,2015-05-05T20:29:45,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/6,14.6,8.6,12.2,14.6,8.6,12.2,7,71.2,5.192,100,12.5,rain,,,69.3,0.3,228.1,1004.1,66.9,19.8,193.9,16.7,6,,2015-05-06T05:24:01,2015-05-06T20:31:21,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"376,909,999,903,680,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/7,17.8,8.5,13.1,17.8,6.3,13,5.5,61.6,0.2,100,4.17,rain,,,,13.3,247.6,1015.5,63.7,27.3,272.5,23.4,8,,2015-05-07T05:22:16,2015-05-07T20:32:57,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/8,17.6,8.5,12.9,17.6,8.5,12.9,7,68.4,0.2,100,4.17,rain,,,50,0.1,158.3,1013.4,82.9,25.8,193.8,16.8,6,,2015-05-08T05:20:33,2015-05-08T20:34:33,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/9,19,11.8,14.3,19,11.8,14.3,6.8,62.2,0.002,100,8.33,rain,,,54.4,22.6,275.9,1015.5,65.7,33.5,239,20.7,8,,2015-05-09T05:18:51,2015-05-09T20:36:08,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/10,19.6,8.8,14.4,19.6,8.8,14.4,8.2,67.4,0,0,0,,,,,20,222,1023.1,75.3,24.9,286.9,24.6,9,,2015-05-10T05:17:11,2015-05-10T20:37:42,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/11,21.5,12.8,16.7,21.5,12.8,16.7,10.2,66.2,0,0,0,,,,,0.2,218,1018.1,70.7,29.2,215.1,18.5,8,,2015-05-11T05:15:33,2015-05-11T20:39:16,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/12,17.8,11,13.8,17.8,11,13.8,5.2,57.5,0.199,100,4.17,rain,,,53.6,0.2,258.7,1019,48.2,36.5,277.4,24,8,,2015-05-12T05:13:57,2015-05-12T20:40:49,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"376,909,999,903,680,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/13,19.6,6.3,13.5,19.6,6.3,13.5,4,55.7,0,0,0,,,,,0.1,79,1019.3,24.2,35.7,319.4,27.4,9,,2015-05-13T05:12:22,2015-05-13T20:42:21,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/14,11.1,8.8,9.7,11.1,8.8,9.7,7.1,83.7,12.994,100,8.33,rain,,,53.6,0.2,80.4,1012.8,79.8,18.5,93.4,7.9,2,,2015-05-14T05:10:50,2015-05-14T20:43:52,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/15,15.1,8.1,11.3,15.1,8.1,11.3,6.3,72.3,2.99,100,4.17,rain,,,,0.1,337.7,1020.7,79.8,22.8,298.7,25.9,9,,2015-05-15T05:09:19,2015-05-15T20:45:23,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/16,19.1,11.3,14.9,19.1,11.3,14.9,7,62.1,0.198,100,4.17,rain,,,31.7,0.2,282,1023.7,48.8,29.9,279.1,24.1,9,,2015-05-16T05:07:50,2015-05-16T20:46:53,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/17,17.3,7.6,12.6,17.3,7.6,12.6,4.9,61,0,0,0,,,,,0.2,262.7,1025.1,60.8,30.4,280.6,24.5,8,,2015-05-17T05:06:24,2015-05-17T20:48:21,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"376,909,999,903,680,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/18,15.1,9.3,11.9,15.1,9.3,11.9,6.5,70.8,2.004,100,4.17,rain,,,62.2,0.3,238.2,1007.5,65.7,26.3,155.7,13.6,6,,2015-05-18T05:04:59,2015-05-18T20:49:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/19,14.6,7.3,10.3,14.6,7.3,10.3,4.1,65.9,0.417,100,8.33,rain,,,55.4,0.2,254.7,1005,44.2,34.9,218.9,18.7,6,,2015-05-19T05:03:37,2015-05-19T20:51:15,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/20,16,5.6,10.9,16,5.6,10.9,4,64,0.203,100,8.33,rain,,,34.8,0.1,294.7,1016.5,40.8,41.2,267.5,22.9,7,,2015-05-20T05:02:17,2015-05-20T20:52:41,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/21,20.1,6.1,13.5,20.1,6.1,13.5,4.7,58.5,0,0,0,,,,,0.1,259.5,1025.7,31,33.9,305,26.6,8,,2015-05-21T05:00:59,2015-05-21T20:54:05,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/22,19.3,8.3,14.7,19.3,8.3,14.7,9,69.2,0,0,0,,,,,0.1,252,1025.4,65.9,27.2,247.4,21.7,8,,2015-05-22T04:59:44,2015-05-22T20:55:28,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/23,17.6,12.3,14.8,17.6,12.3,14.8,8.8,67.8,0.595,100,4.17,rain,,,,0.1,32.8,1024.3,82.7,27.4,192.8,16.8,6,,2015-05-23T04:58:30,2015-05-23T20:56:49,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/24,19.8,12,15.5,19.8,12,15.5,8.9,64.8,0.001,100,4.17,rain,,,,0.1,241.4,1020.1,76.6,26.4,227.4,19.7,7,,2015-05-24T04:57:19,2015-05-24T20:58:09,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/25,16,10.3,13.7,16,10.3,13.7,5.9,59.1,0,0,0,,,,,0.1,333.1,1019.6,75.6,31.1,190.8,16.4,7,,2015-05-25T04:56:11,2015-05-25T20:59:28,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/26,18.6,10.3,14.8,18.6,10.3,14.8,6.8,59.7,0,0,0,,,,,0.1,317.3,1023.3,48.2,32.4,308,26.5,9,,2015-05-26T04:55:05,2015-05-26T21:00:45,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/27,20.1,8.1,14.1,20.1,8.1,14.1,5.9,58.8,0,0,0,,,,,0.2,256.6,1023,46.5,32.8,331.9,28.8,9,,2015-05-27T04:54:02,2015-05-27T21:02:01,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/28,17.3,12.1,14.5,17.3,12.1,14.5,4.7,53.6,0,0,0,,,,37.1,0.2,268.1,1014.6,54.7,40.1,300.9,26,9,,2015-05-28T04:53:01,2015-05-28T21:03:14,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/29,14.6,9.6,11.5,14.6,9.6,11.5,5.6,67.4,2.009,100,8.33,rain,,,57.1,0.2,248.9,1009.2,65.7,37,190.7,16.4,6,,2015-05-29T04:52:03,2015-05-29T21:04:26,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/30,17.1,6.8,12.1,17.1,6.8,12.1,4.2,60.7,0,0,0,,,,,0.1,251.6,1013.5,52.1,43.9,287.5,24.9,9,,2015-05-30T04:51:08,2015-05-30T21:05:36,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/5/31,15.6,10.5,13.2,15.6,10.5,13.2,9,76.9,0.425,100,8.33,rain,,,50,0.2,240.1,1007.8,77.1,24.4,156.2,13.5,5,,2015-05-31T04:50:15,2015-05-31T21:06:45,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/1,15.3,8.1,11.6,15.3,8.1,11.6,4.9,63.9,0.2,100,8.33,rain,,,62.4,0.2,222.1,1012.9,68,31.1,208.2,17.9,8,,2015-06-01T04:49:25,2015-06-01T21:07:51,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/2,18.6,11.6,15,18.6,11.6,15,11.2,78.4,0.207,100,12.5,rain,,,64,0.3,226.2,1004.9,79.8,18.2,187.6,16.2,5,,2015-06-02T04:48:38,2015-06-02T21:08:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/3,18.1,11.5,15.1,18.1,11.5,15.1,6.7,59,0,0,0,,,,,0.2,260,1020.6,50.2,34.7,348.1,30,9,,2015-06-03T04:47:53,2015-06-03T21:09:57,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/4,22.6,8,16.3,22.6,8,16.3,6.8,56.7,0,0,0,,,,,0.1,137,1024.3,33.2,35.4,321.2,27.8,9,,2015-06-04T04:47:12,2015-06-04T21:10:57,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/5,23.3,13.3,18.6,23.3,13.3,18.6,12.3,67.7,0.999,100,8.33,rain,,,46.4,0.2,231.2,1015.8,49.9,27.5,251.4,21.7,7,,2015-06-05T04:46:33,2015-06-05T21:11:55,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"376,909,999,903,680,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/6,19.3,9.3,14.3,19.3,9.3,14.3,4.8,54.6,0,0,0,,,,50,0.2,256.3,1024.4,32.5,39.9,353.4,30.6,9,,2015-06-06T04:45:58,2015-06-06T21:12:50,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/7,20.6,8.3,14.8,20.6,8.3,14.8,4.9,54.6,0,0,0,,,,,0.1,347.7,1031.3,21.4,36.3,348,30.1,9,,2015-06-07T04:45:25,2015-06-07T21:13:43,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"376,909,999,903,680,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/8,18.5,9.8,13.6,18.5,9.8,13.6,6.1,61.9,0,0,0,,,,40.7,0.1,49.5,1033.2,52.9,37.2,334.8,28.7,9,,2015-06-08T04:44:55,2015-06-08T21:14:33,0.69,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/9,15.3,8.3,12,15.3,8.3,12,4,59.2,0,0,0,,,,47.4,0.2,41.6,1032.9,58,36.3,350.8,30.2,9,,2015-06-09T04:44:28,2015-06-09T21:15:21,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/10,18.6,10,14,18.6,10,14,5,55.5,0,0,0,,,,55.4,0.2,55.5,1028.6,66.1,36.1,350.1,30.3,9,,2015-06-10T04:44:05,2015-06-10T21:16:07,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"376,909,999,903,680,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/11,23.3,9.8,17,23.3,9.8,17,8.8,60.7,0,0,0,,,,45.1,22.2,89.8,1019.2,46.3,30.6,342.2,29.6,9,,2015-06-11T04:43:44,2015-06-11T21:16:50,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/12,25.3,13.3,19.2,25.3,13.3,19.2,12.7,67.3,0,0,0,,,,,0.1,73.4,1009.5,60.2,17.8,212.3,18.2,6,,2015-06-12T04:43:26,2015-06-12T21:17:30,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/13,20.1,15,17,20.1,15,17,13.5,80.1,0.214,100,12.5,rain,,,,0.1,246,1008.9,84.1,17.3,246.3,21.3,7,,2015-06-13T04:43:12,2015-06-13T21:18:07,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/14,17.6,12.6,14.5,17.6,12.6,14.5,10.8,79.1,0.199,100,4.17,rain,,,,0.1,334.7,1013.4,89,19.9,230.8,19.8,7,,2015-06-14T04:43:00,2015-06-14T21:18:42,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/15,18.5,11.3,14.4,18.5,11.3,14.4,7.5,65.1,0.994,100,4.17,rain,,,,0.1,62.4,1021.7,72,33.4,270.9,23.6,8,,2015-06-15T04:42:52,2015-06-15T21:19:14,1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/16,22.8,9.3,16.5,22.8,9.3,16.5,8.3,59.9,0,0,0,,,,,0.1,244.4,1025.4,60.2,36.8,292.3,25.2,9,,2015-06-16T04:42:47,2015-06-16T21:19:43,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/17,25.6,12.3,18.7,25.6,12.3,18.7,12.8,68.9,0,0,0,,,,53.6,0.2,260.2,1023.1,77.9,31.5,283.5,24.5,7,,2015-06-17T04:42:44,2015-06-17T21:20:09,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/18,21.1,14.3,17.9,21.1,14.3,17.9,9.2,57.9,0,0,0,,,,29.5,0.1,324.7,1020.7,66.9,31.9,341.2,29.4,9,,2015-06-18T04:42:45,2015-06-18T21:20:32,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/19,21,12,16.3,21,12,16.3,7.6,57.2,0,0,0,,,,,0.1,323.7,1021.8,60.7,30.4,340.8,29.4,9,,2015-06-19T04:42:49,2015-06-19T21:20:52,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/20,19.6,13.5,16.3,19.6,13.5,16.3,11.8,75,1.004,100,4.17,rain,,,,0.1,260.9,1021.1,75.3,23.1,137.8,12,3,,2015-06-20T04:42:56,2015-06-20T21:21:09,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/21,20.1,14.6,17.2,20.1,14.6,17.2,10.2,65.6,0.405,100,4.17,rain,,,46.4,0.2,274.1,1016.2,71.7,29,252.9,21.9,9,,2015-06-21T04:43:06,2015-06-21T21:21:23,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/22,18.8,10.7,14.4,18.8,10.7,14.4,8.9,71.5,1.003,100,8.33,rain,,,50,0.2,285.6,1011,69.3,28.9,186.6,16.1,7,,2015-06-22T04:43:19,2015-06-22T21:21:34,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/23,20.5,11.5,15.9,20.5,11.5,15.9,7.8,59.3,0,0,0,,,,,10.1,328.6,1017.5,66.1,35.8,342.2,29.5,9,,2015-06-23T04:43:35,2015-06-23T21:21:42,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/24,23.1,12.8,18,23.1,12.8,18,9.5,59.7,0,0,0,,,,,0.1,227.7,1020.5,56.3,38.1,304.7,26.5,9,,2015-06-24T04:43:54,2015-06-24T21:21:47,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/25,24.1,12.8,18.9,24.1,12.8,18.9,10.7,60.7,0,0,0,,,,,0.1,230.3,1021.3,59.1,32.6,308.9,26.8,9,,2015-06-25T04:44:15,2015-06-25T21:21:49,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"376,909,999,903,680,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/26,26.3,14.5,19.8,26.3,14.5,19.8,11.5,59.6,0.198,100,4.17,rain,,,,0.2,229.8,1017.2,70.4,31.7,221.4,19,8,,2015-06-26T04:44:40,2015-06-26T21:21:47,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/27,24,13.1,18.9,24,13.1,18.9,10.2,59.5,0,0,0,,,,,0.1,273.3,1019.2,45.5,30.1,340.7,29.5,9,,2015-06-27T04:45:07,2015-06-27T21:21:43,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/28,21,16.5,18.3,21,16.5,18.3,11.9,66.1,0.996,100,8.33,rain,,,,0.1,224,1019.6,71.8,29.7,206.5,17.9,8,,2015-06-28T04:45:38,2015-06-28T21:21:35,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/29,25.3,13.3,19.6,25.3,13.3,19.6,10.6,58.3,0,0,0,,,,35.3,0.1,245.4,1021.7,56.4,32.2,313.1,27.1,8,,2015-06-29T04:46:11,2015-06-29T21:21:25,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/6/30,29.1,13.6,22.1,28.1,13.6,21.8,10.4,50.9,0,0,0,,,,38.9,0.1,136.6,1019,9.2,33.5,353.4,30.5,9,,2015-06-30T04:46:47,2015-06-30T21:21:11,0.48,Clear,Clear conditions throughout the day.,clear-day,"376,909,999,903,680,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/7/1,34.3,20.6,27.5,34.6,20.6,27.6,15.1,48.6,0,0,0,,,,35.3,0.2,143.7,1012,54.1,32.3,323.2,28.1,9,,2015-07-01T04:47:24,2015-07-01T21:20:53,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/7/2,25.5,18,21.6,25.5,18,21.6,14.8,65.9,0.001,100,4.17,rain,,,,0.2,244.7,1018.2,53.2,27.7,170.4,14.5,7,,2015-07-02T04:48:05,2015-07-02T21:20:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2015/7/3,26.1,15.3,20.2,26.1,15.3,20.2,11.9,60.1,0.595,100,4.17,rain,,,33.5,0.2,87,1023.5,41.3,43.7,287.4,24.8,9,,2015-07-03T04:48:49,2015-07-03T21:20:10,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"3,769,099,999,036,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
